Date,Open,High,Low,Close,Volume,Adj Close
2014-04-25,3276.52,3277.68,3263.72,3267.57,278634000,3267.57
2014-04-24,3259.35,3284.70,3258.61,3283.93,235341500,3283.93
2014-04-23,3269.09,3274.02,3250.09,3258.01,251128900,3258.01
2014-04-22,3258.56,3277.53,3255.64,3277.53,284928700,3277.53
2014-04-21,3260.78,3264.21,3250.91,3255.83,153503700,3255.83
2014-04-17,3257.52,3259.07,3246.66,3253.80,214585500,3253.80
2014-04-16,3252.04,3258.39,3249.31,3253.20,299680600,3253.20
2014-04-15,3235.09,3249.04,3235.09,3246.32,415223400,3246.32
2014-04-14,3209.42,3219.04,3205.96,3214.83,151492500,3214.83
2014-04-11,3188.55,3204.04,3181.78,3198.22,204142300,3198.22
2014-04-10,3197.97,3209.83,3186.87,3203.58,318300500,3203.58
2014-04-09,3205.10,3215.95,3203.38,3209.92,320399100,3209.92
2014-04-08,3186.43,3211.96,3186.09,3204.09,268919900,3204.09
2014-04-07,3203.05,3214.75,3190.54,3193.59,201864700,3193.59
2014-04-04,3223.55,3228.81,3206.74,3212.72,182690000,3212.72
2014-04-03,3207.57,3221.70,3203.96,3220.06,329078400,3220.06
2014-04-02,3211.40,3214.89,3188.80,3192.78,342589000,3192.78
2014-04-01,3195.46,3205.61,3188.57,3198.52,197530100,3198.52
2014-03-31,3187.61,3194.32,3178.40,3188.62,297201500,3188.62
2014-03-28,3162.16,3184.37,3161.98,3172.17,292830900,3172.17
2014-03-27,3148.17,3167.34,3145.86,3162.46,342129500,3162.46
2014-03-26,3114.95,3149.19,3114.09,3143.32,310614400,3143.32
2014-03-25,3098.76,3112.51,3097.80,3104.17,191594500,3104.17
2014-03-24,3089.47,3121.39,3089.37,3111.83,186011400,3111.83
2014-03-21,3066.19,3090.03,3065.22,3073.39,224851100,3073.39
2014-03-20,3065.28,3079.57,3053.59,3057.20,248811800,3057.20
2014-03-19,3079.25,3082.45,3068.17,3080.75,212613500,3080.75
2014-03-18,3099.63,3101.86,3082.01,3093.84,227131000,3093.84
2014-03-17,3071.87,3093.53,3071.13,3092.14,176008200,3092.14
2014-03-14,3067.23,3074.73,3060.51,3073.72,288544700,3073.72
2014-03-13,3094.24,3096.57,3078.54,3081.39,234631800,3081.39
2014-03-12,3113.41,3115.21,3097.43,3097.43,234174200,3097.43
2014-03-11,3126.00,3145.24,3124.78,3129.40,246111100,3129.40
2014-03-10,3131.87,3138.62,3117.73,3126.63,169124000,3126.63
2014-03-07,3132.45,3137.79,3125.93,3136.26,310186400,3136.26
2014-03-06,3115.30,3136.58,3115.18,3129.17,268596000,3129.17
2014-03-05,3113.15,3116.64,3107.04,3116.64,334640400,3116.64
2014-03-04,3088.35,3114.24,3087.67,3104.71,331264600,3104.71
2014-03-03,3078.29,3088.24,3067.24,3087.47,387808900,3087.47
2014-02-28,3093.31,3110.78,3087.82,3110.78,302515500,3110.78
2014-02-27,3085.54,3101.36,3082.86,3096.74,231943400,3096.74
2014-02-26,3101.03,3101.03,3080.97,3088.25,188570200,3088.25
2014-02-25,3116.30,3121.29,3101.51,3103.62,214480700,3103.62
2014-02-24,3112.43,3113.57,3097.04,3105.84,156797700,3105.84
2014-02-21,3103.30,3109.80,3096.54,3099.93,268789400,3099.93
2014-02-20,3093.39,3101.58,3084.10,3086.64,200865200,3086.64
2014-02-19,3087.31,3095.58,3083.31,3088.79,257561400,3088.79
2014-02-18,3075.47,3075.69,3064.21,3070.78,127989800,3070.78
2014-02-17,3048.70,3071.79,3044.50,3069.28,199644600,3069.28
2014-02-14,3046.12,3051.48,3029.90,3038.71,183823000,3038.71
2014-02-13,3029.53,3050.23,3027.85,3039.90,209310200,3039.90
2014-02-12,3039.46,3044.96,3033.73,3035.45,170223900,3035.45
2014-02-11,3018.26,3042.95,3013.63,3029.10,126246100,3029.10
2014-02-10,3021.89,3021.89,3003.48,3017.20,198728300,3017.20
2014-02-07,3003.53,3019.12,3000.17,3013.14,245264200,3013.14
2014-02-06,2972.98,2994.48,2972.40,2988.27,222123400,2988.27
2014-02-05,2974.80,2984.65,2960.09,2960.09,240463400,2960.09
2014-02-04,2954.88,2973.72,2953.01,2965.80,251984700,2965.80
2014-02-03,3011.41,3015.16,2989.00,2990.95,203798000,2990.95
2014-01-30,3019.08,3027.22,3012.26,3027.22,223179400,3027.22
2014-01-29,3064.05,3068.05,3036.30,3047.93,177521800,3047.93
2014-01-28,3035.56,3065.72,3031.41,3062.41,223178600,3062.41
2014-01-27,3038.99,3043.33,3025.15,3042.43,288339800,3042.43
2014-01-24,3087.09,3091.09,3071.23,3075.99,236024500,3075.99
2014-01-23,3129.24,3132.77,3098.95,3100.24,234692700,3100.24
2014-01-22,3129.46,3136.88,3126.44,3133.74,156776300,3133.74
2014-01-21,3130.39,3142.05,3128.61,3133.76,150743300,3133.76
2014-01-20,3137.26,3140.09,3126.79,3128.79,109883200,3128.79
2014-01-17,3129.58,3147.33,3116.67,3147.33,204128200,3147.33
2014-01-16,3150.00,3155.89,3135.47,3140.44,162248400,3140.44
2014-01-15,3131.33,3146.77,3131.33,3143.25,176631900,3143.25
2014-01-14,3117.88,3125.40,3115.80,3123.75,209054700,3123.75
2014-01-13,3150.74,3153.50,3131.19,3135.49,144893400,3135.49
2014-01-10,3148.72,3153.69,3139.20,3143.87,185160800,3143.87
2014-01-09,3143.12,3154.36,3138.96,3145.41,190006000,3145.41
2014-01-08,3129.93,3150.65,3126.61,3150.65,158504200,3150.65
2014-01-07,3123.85,3133.40,3120.88,3120.88,169757700,3120.88
2014-01-06,3142.61,3143.61,3119.70,3123.82,131857500,3123.82
2014-01-03,3164.33,3170.10,3127.91,3131.47,133084900,3131.47
2014-01-02,3179.67,3187.80,3170.20,3174.65,105365400,3174.65
2013-12-31,3166.26,3169.20,3158.15,3167.43,245359800,3167.43
2013-12-30,3159.68,3164.86,3150.26,3153.29,107880500,3153.29
2013-12-27,3144.87,3154.82,3142.37,3149.76,174566000,3149.76
2013-12-26,3131.94,3138.15,3130.23,3134.36,61807500,3134.36
2013-12-24,3124.47,3131.80,3115.41,3127.29,78827000,3127.29
2013-12-23,3101.92,3116.22,3096.92,3116.22,122500700,3116.22
2013-12-20,3072.41,3094.48,3070.42,3094.48,205590900,3094.48
2013-12-19,3083.44,3084.19,3056.45,3070.23,217061800,3070.23
2013-12-18,3058.82,3070.10,3056.91,3061.78,167996300,3061.78
2013-12-17,3073.07,3077.71,3063.38,3067.57,154936200,3067.57
2013-12-16,3053.69,3062.88,3049.20,3053.77,134780500,3053.77
2013-12-13,3044.28,3070.35,3038.67,3066.02,274630600,3066.02
2013-12-12,3034.00,3063.03,3025.41,3059.04,282117300,3059.04
2013-12-11,3077.16,3082.43,3056.44,3060.74,261782600,3060.74
2013-12-10,3115.46,3116.86,3081.60,3081.72,230807800,3081.72
2013-12-09,3122.14,3126.01,3108.18,3113.64,191952600,3113.64
2013-12-06,3113.61,3119.74,3098.80,3114.17,198084400,3114.17
2013-12-05,3143.39,3152.05,3120.84,3124.38,294429300,3124.38
2013-12-04,3176.23,3187.53,3151.75,3160.70,193234700,3160.70
2013-12-03,3181.90,3197.09,3181.11,3187.67,183443000,3187.67
2013-12-02,3177.87,3188.93,3174.81,3188.76,162639300,3188.76
2013-11-29,3178.27,3181.07,3169.73,3176.35,224993100,3176.35
2013-11-28,3178.73,3199.89,3174.57,3186.37,139233600,3186.37
2013-11-27,3175.12,3177.91,3163.12,3172.06,192118400,3172.06
2013-11-26,3178.13,3182.24,3168.60,3173.51,299990500,3173.51
2013-11-25,3185.62,3185.62,3174.45,3180.65,179843100,3180.65
2013-11-22,3175.98,3177.75,3162.47,3172.85,169080600,3172.85
2013-11-21,3175.70,3176.76,3158.40,3172.38,275688100,3172.38
2013-11-20,3197.39,3202.18,3182.25,3184.23,184427500,3184.23
2013-11-19,3204.20,3206.92,3188.58,3192.08,171544800,3192.08
2013-11-18,3215.38,3218.55,3202.33,3203.03,238039100,3203.03
2013-11-15,3192.47,3202.79,3189.35,3201.27,346700800,3201.27
2013-11-14,3180.37,3196.59,3180.00,3191.08,254333000,3191.08
2013-11-13,3185.36,3185.38,3163.01,3166.74,261981100,3166.74
2013-11-12,3186.13,3189.04,3180.25,3180.25,190563800,3180.25
2013-11-11,3184.09,3190.83,3175.72,3186.72,160023100,3186.72
2013-11-08,3190.95,3193.79,3173.49,3177.25,217921000,3177.25
2013-11-07,3215.35,3217.36,3198.63,3202.10,179443800,3202.10
2013-11-06,3206.35,3212.07,3199.79,3205.29,214266300,3205.29
2013-11-05,3213.86,3217.00,3200.56,3205.54,215180600,3205.54
2013-11-04,3207.22,3212.40,3200.34,3203.94,135785900,3203.94
2013-11-01,3212.13,3213.94,3194.96,3201.20,221917100,3201.20
2013-10-31,3218.48,3227.53,3210.67,3210.67,385770200,3210.67
2013-10-30,3215.29,3230.44,3204.48,3230.44,253572700,3230.44
2013-10-29,3205.37,3213.71,3198.42,3208.82,151009500,3208.82
2013-10-28,3216.75,3218.40,3204.75,3207.85,187856000,3207.85
2013-10-25,3220.53,3221.94,3202.36,3205.24,218928500,3205.24
2013-10-24,3201.97,3221.89,3199.38,3217.95,167528000,3217.95
2013-10-23,3220.95,3235.25,3198.96,3204.80,304245900,3204.80
2013-10-22,3202.87,3214.24,3199.40,3210.21,282212600,3210.21
2013-10-21,3206.01,3208.87,3193.29,3195.76,274733300,3195.76
2013-10-18,3201.47,3203.09,3188.59,3192.90,205491000,3192.90
2013-10-17,3195.90,3203.91,3184.57,3186.62,187364600,3186.62
2013-10-16,3179.57,3185.64,3164.93,3174.03,201059100,3174.03
2013-10-14,3180.69,3183.38,3155.31,3165.25,83317900,3165.25
2013-10-11,3193.13,3197.17,3179.71,3179.71,176447400,3179.71
2013-10-10,3167.92,3176.77,3161.91,3169.91,213875200,3169.91
2013-10-09,3135.72,3162.74,3132.94,3154.84,190084700,3154.84
2013-10-08,3125.29,3152.44,3122.38,3146.50,172434400,3146.50
2013-10-07,3146.05,3147.48,3132.64,3136.59,140126800,3136.59
2013-10-04,3134.24,3148.80,3131.14,3138.08,163119400,3138.08
2013-10-03,3147.32,3155.06,3135.60,3144.79,138347900,3144.79
2013-10-02,3193.07,3193.62,3150.04,3152.58,229397400,3152.58
2013-10-01,3180.72,3198.50,3176.70,3181.50,177359300,3181.50
2013-09-30,3195.84,3201.84,3167.87,3167.87,314512600,3167.87
2013-09-27,3210.25,3220.30,3206.48,3210.18,160284700,3210.18
2013-09-26,3198.45,3202.69,3183.26,3194.31,169918700,3194.31
2013-09-25,3219.03,3232.34,3200.56,3208.58,165666500,3208.58
2013-09-24,3213.57,3229.61,3207.02,3211.75,203841200,3211.75
2013-09-23,3219.80,3220.73,3203.08,3214.25,152754900,3214.25
2013-09-20,3251.96,3252.12,3230.04,3237.53,211632400,3237.53
2013-09-19,3255.68,3260.14,3241.79,3251.78,338611800,3251.78
2013-09-18,3195.03,3204.39,3189.60,3193.85,223700800,3193.85
2013-09-17,3183.81,3188.70,3176.75,3180.92,202910200,3180.92
2013-09-16,3151.40,3181.72,3147.21,3179.48,320816200,3179.48
2013-09-13,3133.54,3136.04,3111.37,3120.30,287086400,3120.30
2013-09-12,3123.37,3130.66,3116.51,3121.08,381193300,3121.08
2013-09-11,3133.46,3136.53,3099.14,3108.19,182646400,3108.19
2013-09-10,3109.83,3125.50,3093.95,3123.89,257073400,3123.89
2013-09-09,3072.35,3093.41,3071.32,3088.20,232009100,3088.20
2013-09-06,3045.12,3051.34,3036.01,3048.35,204616400,3048.35
2013-09-05,3031.41,3057.18,3029.41,3039.45,211893800,3039.45
2013-09-04,3040.16,3041.55,3015.42,3015.42,254306100,3015.42
2013-09-03,3050.12,3062.79,3049.33,3054.78,185068400,3054.78
2013-09-02,3037.59,3057.16,3032.10,3055.72,151341400,3055.72
2013-08-30,3036.46,3045.21,3018.91,3028.94,497304600,3028.94
2013-08-29,3015.93,3041.76,3011.93,3038.03,430075400,3038.03
2013-08-28,3007.94,3012.34,2990.68,3004.18,383736900,3004.18
2013-08-27,3065.88,3077.58,3027.65,3034.02,370900600,3034.02
2013-08-26,3090.36,3109.58,3082.56,3084.41,468795900,3084.41
2013-08-23,3092.00,3102.01,3085.49,3088.85,278172800,3088.85
2013-08-22,3074.70,3099.05,3054.77,3089.40,357640600,3089.40
2013-08-21,3120.03,3132.14,3107.56,3108.99,257657400,3108.99
2013-08-20,3158.42,3164.81,3117.51,3128.75,291115300,3128.75
2013-08-19,3192.26,3202.10,3168.28,3173.33,230727900,3173.33
2013-08-16,3194.54,3209.50,3180.30,3197.53,214066400,3197.53
2013-08-15,3234.33,3237.71,3212.29,3220.92,234279000,3220.92
2013-08-14,3249.46,3251.64,3231.56,3248.66,201488900,3248.66
2013-08-13,3240.24,3247.86,3236.41,3244.12,282266600,3244.12
2013-08-12,3227.65,3244.40,3222.99,3232.24,232642100,3232.24
2013-08-09,3229.91,3229.91,3229.91,3229.91,000,3229.91
2013-08-08,3229.91,3229.91,3229.91,3229.91,000,3229.91
2013-08-07,3222.28,3240.61,3220.16,3229.91,265183900,3229.91
2013-08-06,3236.19,3247.85,3212.74,3224.89,199415400,3224.89
2013-08-05,3239.66,3243.14,3229.68,3241.79,179822300,3241.79
2013-08-02,3263.40,3268.63,3248.22,3254.13,322703400,3254.13
2013-08-01,3244.23,3256.60,3234.05,3243.29,234772200,3243.29
2013-07-31,3242.45,3246.94,3221.93,3221.93,563832700,3221.93
2013-07-30,3238.81,3258.56,3222.56,3245.45,282392000,3245.45
2013-07-29,3233.69,3237.93,3218.50,3236.97,225331600,3236.97
2013-07-26,3237.75,3248.83,3231.48,3236.10,184912400,3236.10
2013-07-25,3264.97,3265.14,3232.94,3235.68,244969200,3235.68
2013-07-24,3251.66,3277.55,3246.57,3274.76,271095200,3274.76
2013-07-23,3238.37,3256.81,3231.73,3253.76,319749600,3253.76
2013-07-22,3223.91,3240.36,3221.00,3234.35,230007000,3234.35
2013-07-19,3218.54,3221.98,3205.57,3213.26,209111400,3213.26
2013-07-18,3217.34,3226.94,3210.81,3218.20,234469800,3218.20
2013-07-17,3221.12,3226.38,3207.13,3208.33,219777000,3208.33
2013-07-16,3244.50,3251.68,3216.50,3224.96,155390800,3224.96
2013-07-15,3240.52,3255.72,3233.94,3236.82,186299000,3236.82
2013-07-12,3258.41,3258.41,3226.40,3236.06,173865800,3236.06
2013-07-11,3214.69,3250.38,3213.11,3248.92,287502200,3248.92
2013-07-10,3192.41,3205.82,3185.61,3188.04,232367400,3188.04
2013-07-09,3167.05,3185.59,3159.80,3178.63,216307800,3178.63
2013-07-08,3161.95,3165.56,3132.07,3155.47,143295000,3155.47
2013-07-05,3147.12,3179.81,3147.12,3169.73,131594000,3169.73
2013-07-04,3141.41,3161.93,3130.85,3147.12,108405600,3147.12
2013-07-03,3160.73,3162.18,3125.49,3129.49,247828000,3129.49
2013-07-02,3153.93,3186.89,3153.47,3173.32,225458000,3173.32
2013-07-01,3147.49,3151.27,3132.86,3140.93,211981200,3140.93
2013-06-28,3143.18,3162.94,3138.40,3150.44,332561400,3150.44
2013-06-27,3133.94,3152.79,3118.03,3118.03,308185400,3118.03
2013-06-26,3105.83,3118.86,3092.54,3104.40,262964800,3104.40
2013-06-25,3069.08,3100.20,3066.41,3089.93,370042200,3089.93
2013-06-24,3104.28,3117.85,3074.31,3074.31,310404000,3074.31
2013-06-21,3081.50,3132.65,3065.42,3124.45,408945800,3124.45
2013-06-20,3186.60,3186.60,3132.37,3133.26,413979200,3133.26
2013-06-19,3225.67,3235.09,3208.52,3213.79,231390400,3213.79
2013-06-18,3198.00,3233.69,3195.31,3229.55,272140800,3229.55
2013-06-17,3150.50,3191.45,3144.57,3183.44,281837600,3183.44
2013-06-14,3147.78,3166.41,3137.13,3161.43,258961600,3161.43
2013-06-13,3127.14,3134.18,3094.86,3130.69,357093800,3130.69
2013-06-12,3151.71,3168.71,3146.74,3153.48,252414200,3153.48
2013-06-11,3199.24,3199.49,3159.52,3170.38,363385600,3170.38
2013-06-10,3204.39,3214.88,3194.84,3200.51,271644400,3200.51
2013-06-07,3187.09,3198.73,3178.82,3184.72,276120000,3184.72
2013-06-06,3211.16,3221.00,3187.73,3193.51,313532800,3193.51
2013-06-05,3278.75,3281.27,3231.25,3243.43,307335200,3243.43
2013-06-04,3273.46,3298.00,3260.12,3291.35,267513200,3291.35
2013-06-03,3287.10,3304.07,3279.54,3291.08,235344000,3291.08
2013-05-31,3329.51,3334.50,3304.96,3311.37,648093200,3311.37
2013-05-30,3360.08,3361.50,3303.11,3336.01,366563800,3336.01
2013-05-29,3407.23,3416.52,3367.47,3367.47,279712800,3367.47
2013-05-28,3401.89,3410.02,3393.36,3406.08,226315200,3406.08
2013-05-27,3388.03,3403.41,3373.47,3391.30,210876400,3391.30
2013-05-24,3393.17,3393.17,3393.17,3393.17,000,3393.17
2013-05-23,3440.40,3447.12,3382.74,3393.17,644964800,3393.17
2013-05-22,3453.28,3464.79,3453.26,3454.37,339410200,3454.37
2013-05-21,3455.60,3456.99,3431.38,3443.90,291574200,3443.90
2013-05-20,3452.79,3458.04,3443.86,3454.23,229938600,3454.23
2013-05-17,3454.56,3457.07,3444.96,3449.30,164156000,3449.30
2013-05-16,3451.32,3455.55,3437.00,3452.28,407634000,3452.28
2013-05-15,3446.63,3451.04,3435.01,3441.53,506492000,3441.53
2013-05-14,3436.71,3445.06,3425.18,3432.76,371773600,3432.76
2013-05-13,3441.69,3447.73,3428.29,3428.96,430376000,3428.96
2013-05-10,3434.41,3445.39,3431.79,3443.77,334580800,3443.77
2013-05-09,3424.54,3434.49,3424.05,3432.78,343178400,3432.78
2013-05-08,3393.59,3423.57,3393.59,3413.02,415059800,3413.02
2013-05-07,3384.80,3397.60,3382.91,3383.16,421106000,3383.16
2013-05-06,3381.28,3392.86,3376.77,3382.29,366941600,3382.29
2013-05-03,3398.88,3400.47,3367.36,3369.90,454004800,3369.90
2013-05-02,3370.19,3405.09,3367.79,3402.39,507385400,3402.39
2013-05-01,3368.18,3368.18,3368.18,3368.18,000,3368.18
2013-04-30,3378.19,3383.46,3365.76,3368.18,438967800,3368.18
2013-04-29,3351.15,3362.63,3347.19,3361.92,281795400,3361.92
2013-04-26,3345.03,3353.04,3340.38,3348.87,293341400,3348.87
2013-04-25,3315.26,3337.71,3309.39,3337.71,398924400,3337.71
2013-04-24,3297.19,3322.71,3279.82,3322.71,297804000,3322.71
2013-04-23,3308.30,3310.46,3279.94,3284.35,271460800,3284.35
2013-04-22,3302.18,3312.14,3291.27,3308.92,244613000,3308.92
2013-04-19,3287.03,3300.36,3283.21,3294.05,301199200,3294.05
2013-04-18,3292.89,3300.83,3281.89,3296.37,390284600,3296.37
2013-04-17,3297.57,3301.95,3284.29,3291.46,319623400,3291.46
2013-04-16,3270.33,3298.39,3264.08,3291.58,365435000,3291.58
2013-04-15,3290.15,3293.95,3279.11,3284.37,221046800,3284.37
2013-04-12,3307.45,3314.91,3289.53,3294.19,204175200,3294.19
2013-04-11,3303.83,3313.50,3300.26,3308.80,214924400,3308.80
2013-04-10,3297.52,3301.76,3278.41,3293.25,253080000,3293.25
2013-04-09,3292.16,3308.51,3290.41,3296.57,235709200,3296.57
2013-04-08,3294.96,3298.85,3283.52,3284.61,342232800,3284.61
2013-04-05,3311.07,3313.61,3295.98,3299.78,331477000,3299.78
2013-04-04,3315.00,3318.16,3307.80,3307.80,244155800,3307.80
2013-04-03,3323.81,3331.26,3311.76,3321.77,375951800,3321.77
2013-04-02,3302.77,3317.59,3300.61,3317.59,240600400,3317.59
2013-04-01,3313.37,3314.67,3305.43,3307.58,126263800,3307.58
2013-03-28,3321.62,3321.62,3306.34,3308.10,272559000,3308.10
2013-03-27,3292.21,3314.16,3287.53,3313.03,322964800,3313.03
2013-03-26,3266.48,3288.53,3266.18,3288.53,288615200,3288.53
2013-03-25,3264.69,3278.38,3264.69,3267.48,183359200,3267.48
2013-03-22,3259.56,3271.48,3256.71,3258.57,223015600,3258.57
2013-03-21,3248.96,3274.55,3248.87,3267.65,225524800,3267.65
2013-03-20,3255.79,3265.85,3248.40,3248.40,356229400,3248.40
2013-03-19,3263.18,3283.70,3263.12,3269.13,320404000,3269.13
2013-03-18,3261.16,3269.33,3252.88,3256.47,367355800,3256.47
2013-03-15,3291.75,3305.77,3277.42,3286.05,607103400,3286.05
2013-03-14,3287.27,3287.41,3275.66,3279.50,236087800,3279.50
2013-03-13,3293.14,3303.96,3278.31,3288.52,298089000,3288.52
2013-03-12,3299.12,3317.42,3299.07,3303.02,238163200,3303.02
2013-03-11,3294.94,3299.47,3283.89,3292.97,282158800,3292.97
2013-03-08,3296.64,3300.16,3285.69,3289.53,253661400,3289.53
2013-03-07,3291.81,3299.60,3286.94,3298.54,299845000,3298.54
2013-03-06,3272.65,3291.81,3265.94,3291.81,240363200,3291.81
2013-03-05,3248.91,3255.96,3242.55,3248.26,304590000,3248.26
2013-03-04,3264.57,3266.30,3234.67,3239.95,432793600,3239.95
2013-03-01,3266.84,3279.17,3264.77,3269.50,247011600,3269.50
2013-02-28,3281.19,3282.90,3261.04,3269.95,303183200,3269.95
2013-02-27,3258.63,3270.96,3255.11,3261.12,232619600,3261.12
2013-02-26,3269.31,3277.12,3250.87,3254.26,884243800,3254.26
2013-02-25,3297.57,3297.57,3287.42,3288.76,243464400,3288.76
2013-02-22,3286.26,3288.55,3274.86,3288.13,261181600,3288.13
2013-02-21,3299.62,3304.99,3279.85,3287.60,244282800,3287.60
2013-02-20,3309.27,3311.67,3298.09,3308.89,201205200,3308.89
2013-02-19,3297.91,3306.61,3288.32,3295.77,213124800,3295.77
2013-02-18,3288.24,3290.62,3279.98,3288.14,152887000,3288.14
2013-02-15,3290.65,3291.18,3273.95,3283.07,200136000,3283.07
2013-02-14,3298.08,3299.80,3289.41,3290.47,282903800,3290.47
2013-02-13,3285.76,3304.87,3285.76,3301.04,245265600,3301.04
2013-02-12,3270.30,3270.30,3270.30,3270.30,000,3270.30
2013-02-11,3270.30,3270.30,3270.30,3270.30,000,3270.30
2013-02-08,3259.97,3275.29,3254.68,3270.30,271070600,3270.30
2013-02-07,3274.81,3277.45,3254.61,3261.77,259164800,3261.77
2013-02-06,3282.99,3282.99,3270.05,3276.53,187431200,3276.53
2013-02-05,3285.86,3286.07,3261.04,3272.66,210531200,3272.66
2013-02-04,3307.14,3319.19,3294.34,3297.37,231554000,3297.37
2013-02-01,3286.65,3293.31,3275.76,3291.14,225123800,3291.14
2013-01-31,3287.31,3290.90,3276.83,3282.66,365155600,3282.66
2013-01-30,3265.95,3285.90,3264.51,3285.90,188959200,3285.90
2013-01-29,3275.78,3276.31,3259.75,3259.75,226406800,3259.75
2013-01-28,3272.33,3281.46,3271.63,3273.91,298144000,3273.91
2013-01-25,3254.84,3269.31,3248.16,3269.31,205184000,3269.31
2013-01-24,3232.17,3251.55,3221.74,3248.39,218244400,3248.39
2013-01-23,3223.28,3235.32,3222.17,3231.23,217792000,3231.23
2013-01-22,3221.92,3225.54,3210.97,3219.86,251308600,3219.86
2013-01-21,3213.95,3226.83,3210.74,3221.32,274734400,3221.32
2013-01-18,3205.88,3214.39,3200.06,3211.22,181291600,3211.22
2013-01-17,3209.19,3221.16,3192.45,3195.10,328270400,3195.10
2013-01-16,3199.55,3209.87,3160.83,3208.50,278892000,3208.50
2013-01-15,3200.49,3205.74,3182.26,3196.07,251828800,3196.07
2013-01-14,3193.88,3206.59,3185.12,3206.59,236164400,3206.59
2013-01-11,3229.15,3229.15,3209.21,3216.50,336699200,3216.50
2013-01-10,3231.04,3235.95,3217.84,3226.25,275649600,3226.25
2013-01-09,3206.43,3224.64,3201.68,3220.41,261381600,3220.41
2013-01-08,3221.86,3222.67,3198.38,3205.52,239518400,3205.52
2013-01-07,3233.94,3237.78,3218.26,3218.26,213496400,3218.26
2013-01-04,3231.34,3231.34,3217.98,3225.22,200690400,3225.22
2013-01-03,3225.38,3231.39,3209.70,3224.80,387268000,3224.80
2013-01-02,3188.59,3210.02,3186.28,3201.74,367657600,3201.74
2012-12-31,3173.03,3176.18,3160.80,3167.08,176554200,3167.08
2012-12-28,3194.13,3195.74,3173.43,3191.80,167595200,3191.80
2012-12-27,3182.55,3192.07,3180.85,3183.93,152987200,3183.93
2012-12-26,3172.48,3186.13,3171.16,3180.81,89301600,3180.81
2012-12-24,3160.17,3171.66,3155.95,3168.57,65716600,3168.57
2012-12-21,3178.69,3180.50,3159.71,3163.56,187968400,3163.56
2012-12-20,3154.25,3175.52,3153.72,3175.52,240284400,3175.52
